2025-04-25 10:16:44.093 INFO  [main] c.b.v.VelyoBackendApplication - Starting VelyoBackendApplication using Java 22.0.2 with PID 33080 (C:\Users\Mati\Desktop\Velyo-professional-developer\velyo_backend\target\classes started by Mati in C:\Users\Mati\Desktop\Velyo-professional-developer\velyo_backend)
2025-04-25 16:04:25.483 INFO  [http-nio-4040-exec-1] c.b.v.s.i.UserService - Devolviendo informacion del dashboard
2025-04-25 16:04:25.483 INFO  [http-nio-4040-exec-1] c.b.v.C.UserController - Devolviendo la informacion del dashboard
2025-04-25 16:04:26.764 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:26.787 INFO  [http-nio-4040-exec-6] c.b.v.s.i.UserService - Encontrados 10 usuarios
2025-04-25 16:04:26.787 INFO  [http-nio-4040-exec-6] c.b.v.C.UserController - Devolviendo 10 users
2025-04-25 16:04:26.792 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:26.811 INFO  [http-nio-4040-exec-9] c.b.v.s.i.UserService - Encontrados 10 usuarios
2025-04-25 16:04:26.811 INFO  [http-nio-4040-exec-9] c.b.v.C.UserController - Devolviendo 10 users
2025-04-25 16:04:28.901 INFO  [http-nio-4040-exec-8] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:28.958 INFO  [http-nio-4040-exec-8] c.b.v.s.i.UserService - El usuario ha sido borrado: sdafasd@gmail.com
2025-04-25 16:04:28.958 INFO  [http-nio-4040-exec-8] c.b.v.C.UserController - El usuario con id: 1548b5c5-294b-4cb3-b026-eb9bf34760ee fue borrado
2025-04-25 16:04:28.997 INFO  [http-nio-4040-exec-10] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:29.018 INFO  [http-nio-4040-exec-10] c.b.v.s.i.UserService - Encontrados 9 usuarios
2025-04-25 16:04:29.018 INFO  [http-nio-4040-exec-10] c.b.v.C.UserController - Devolviendo 9 users
2025-04-25 16:04:30.724 INFO  [http-nio-4040-exec-4] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:30.745 INFO  [http-nio-4040-exec-4] c.b.v.s.i.UserService - El usuario ha sido borrado: sdfgdf@gmail.com
2025-04-25 16:04:30.745 INFO  [http-nio-4040-exec-4] c.b.v.C.UserController - El usuario con id: 6b921bd4-3605-4971-b76f-4537b3bd5348 fue borrado
2025-04-25 16:04:30.782 INFO  [http-nio-4040-exec-1] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:30.803 INFO  [http-nio-4040-exec-1] c.b.v.s.i.UserService - Encontrados 8 usuarios
2025-04-25 16:04:30.803 INFO  [http-nio-4040-exec-1] c.b.v.C.UserController - Devolviendo 8 users
2025-04-25 16:04:33.771 INFO  [http-nio-4040-exec-2] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:33.791 INFO  [http-nio-4040-exec-2] c.b.v.s.i.UserService - El usuario ha sido borrado: tyuityuityu@gmail.com
2025-04-25 16:04:33.791 INFO  [http-nio-4040-exec-2] c.b.v.C.UserController - El usuario con id: 7182d5e2-b912-4df7-a075-1751b025e1dc fue borrado
2025-04-25 16:04:33.824 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:33.839 INFO  [http-nio-4040-exec-9] c.b.v.s.i.UserService - Encontrados 7 usuarios
2025-04-25 16:04:33.840 INFO  [http-nio-4040-exec-9] c.b.v.C.UserController - Devolviendo 7 users
2025-04-25 16:04:36.849 INFO  [http-nio-4040-exec-8] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:36.868 INFO  [http-nio-4040-exec-8] c.b.v.s.i.UserService - El usuario ha sido borrado: pamelamanarin89@gmail.com
2025-04-25 16:04:36.868 INFO  [http-nio-4040-exec-8] c.b.v.C.UserController - El usuario con id: 74fcf5e1-9683-4a0f-9306-11ea5143b104 fue borrado
2025-04-25 16:04:36.893 INFO  [http-nio-4040-exec-10] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:36.907 INFO  [http-nio-4040-exec-10] c.b.v.s.i.UserService - Encontrados 6 usuarios
2025-04-25 16:04:36.907 INFO  [http-nio-4040-exec-10] c.b.v.C.UserController - Devolviendo 6 users
2025-04-25 16:04:40.725 INFO  [http-nio-4040-exec-4] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:40.742 INFO  [http-nio-4040-exec-4] c.b.v.s.i.UserService - El usuario ha sido borrado: PM121123123122@gmail.com
2025-04-25 16:04:40.743 INFO  [http-nio-4040-exec-4] c.b.v.C.UserController - El usuario con id: a84e6626-00bc-4918-8a65-700ac2123d5c fue borrado
2025-04-25 16:04:40.777 INFO  [http-nio-4040-exec-3] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:40.791 INFO  [http-nio-4040-exec-3] c.b.v.s.i.UserService - Encontrados 5 usuarios
2025-04-25 16:04:40.791 INFO  [http-nio-4040-exec-3] c.b.v.C.UserController - Devolviendo 5 users
2025-04-25 16:04:43.827 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:43.843 INFO  [http-nio-4040-exec-6] c.b.v.s.i.UserService - El usuario ha sido borrado: asdfasdfasdfasd@gmail.com
2025-04-25 16:04:43.843 INFO  [http-nio-4040-exec-6] c.b.v.C.UserController - El usuario con id: 899337c9-2ac4-453a-9135-0d964ea2120c fue borrado
2025-04-25 16:04:43.867 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:43.877 INFO  [http-nio-4040-exec-9] c.b.v.s.i.UserService - Encontrados 4 usuarios
2025-04-25 16:04:43.879 INFO  [http-nio-4040-exec-9] c.b.v.C.UserController - Devolviendo 4 users
2025-04-25 16:04:52.979 INFO  [http-nio-4040-exec-8] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:52.996 INFO  [http-nio-4040-exec-8] c.b.v.s.i.UserService - El usuario ha sido borrado: sadasdasd@gmail.com
2025-04-25 16:04:52.996 INFO  [http-nio-4040-exec-8] c.b.v.C.UserController - El usuario con id: cbfeac98-c261-480b-8eb8-67feeaca4c13 fue borrado
2025-04-25 16:04:53.024 INFO  [http-nio-4040-exec-5] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:53.034 INFO  [http-nio-4040-exec-5] c.b.v.s.i.UserService - Encontrados 3 usuarios
2025-04-25 16:04:53.035 INFO  [http-nio-4040-exec-5] c.b.v.C.UserController - Devolviendo 3 users
2025-04-25 16:04:54.387 INFO  [http-nio-4040-exec-1] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:54.402 INFO  [http-nio-4040-exec-1] c.b.v.s.i.UserService - El usuario ha sido borrado: asdfasdf@gmail.com
2025-04-25 16:04:54.402 INFO  [http-nio-4040-exec-1] c.b.v.C.UserController - El usuario con id: d45edac7-6bfd-471c-874b-0379a6ad8b56 fue borrado
2025-04-25 16:04:54.420 INFO  [http-nio-4040-exec-3] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:54.428 INFO  [http-nio-4040-exec-3] c.b.v.s.i.UserService - Encontrados 2 usuarios
2025-04-25 16:04:54.429 INFO  [http-nio-4040-exec-3] c.b.v.C.UserController - Devolviendo 2 users
2025-04-25 16:04:57.640 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:57.656 INFO  [http-nio-4040-exec-6] c.b.v.s.i.UserService - El usuario ha sido borrado: ghjgh@gmail.com
2025-04-25 16:04:57.656 INFO  [http-nio-4040-exec-6] c.b.v.C.UserController - El usuario con id: a70524ef-9851-41e7-b912-f4c03391d344 fue borrado
2025-04-25 16:04:57.673 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:04:57.681 INFO  [http-nio-4040-exec-9] c.b.v.s.i.UserService - Encontrados 1 usuarios
2025-04-25 16:04:57.681 INFO  [http-nio-4040-exec-9] c.b.v.C.UserController - Devolviendo 1 users
2025-04-25 16:06:34.389 INFO  [http-nio-4040-exec-1] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:08:08.547 INFO  [http-nio-4040-exec-8] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:09:25.946 INFO  [http-nio-4040-exec-1] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:09:26.811 INFO  [http-nio-4040-exec-2] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:09:34.226 INFO  [http-nio-4040-exec-7] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:11:05.255 INFO  [http-nio-4040-exec-4] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:11:07.210 INFO  [http-nio-4040-exec-3] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:11:18.507 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:11:18.520 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:15:03.123 INFO  [http-nio-4040-exec-4] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:15:03.978 INFO  [http-nio-4040-exec-3] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:15:04.749 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:15:06.310 INFO  [http-nio-4040-exec-7] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:15.119 INFO  [http-nio-4040-exec-5] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:16.029 INFO  [http-nio-4040-exec-1] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:16.547 INFO  [http-nio-4040-exec-3] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:16.935 INFO  [http-nio-4040-exec-2] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:17.334 INFO  [http-nio-4040-exec-6] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:17.746 INFO  [http-nio-4040-exec-9] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:18.114 INFO  [http-nio-4040-exec-7] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
2025-04-25 16:18:18.536 INFO  [http-nio-4040-exec-8] c.b.v.S.C.JwtAuthenticationFilter - Validando el token JWT para el usuario: carreramatias12@gmail.com
